"id_releve","transect_habitat","releve_date","jour_julien","heure_debut","heure_fin","temperature","vent","couverture_nuageuse","mois","duree_obs","heure_debut_releve","heure_fin_releve"
"23031","Prairie",2022-07-06,19179,1899-12-31 12:30:00,1899-12-31 12:40:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",7,600,"12","12"
"23032","Square urbain",2022-07-06,19179,1899-12-31 12:55:00,1899-12-31 13:05:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",7,600,"12","13"
"23033","Prairie",2022-06-25,19168,1899-12-31 13:30:00,1899-12-31 13:40:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"13","13"
"23034","Prairie",2022-06-24,19167,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",6,600,"11","11"
"23035","Prairie",2022-06-14,19157,1899-12-31 14:14:00,1899-12-31 14:30:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 0-25%",6,960,"14","14"
"23041","Bords d’infrastructures",2022-07-11,19184,1899-12-31 10:50:00,1899-12-31 11:05:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,900,"10","11"
"23046","Prairie",2022-05-25,19137,1899-12-31 11:25:00,1899-12-31 11:35:00,"21-25°C","4 Beaufort (20-28km/h)","nuages 26-50%",5,600,"11","11"
"23047","Prairie",2022-06-28,19171,1899-12-31 14:15:00,1899-12-31 14:25:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",6,600,"14","14"
"23048","Prairie",2022-05-25,19137,1899-12-31 11:40:00,1899-12-31 11:50:00,"21-25°C","4 Beaufort (20-28km/h)","nuages 0-25%",5,600,"11","11"
"23049","Prairie",2022-06-26,19169,1899-12-31 13:32:00,1899-12-31 13:42:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,600,"13","13"
"23050","Gazon",2022-07-12,19185,1899-12-31 13:46:00,1899-12-31 13:56:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"13","13"
"23052","Square urbain",2022-07-13,19186,1899-12-31 08:48:00,1899-12-31 08:58:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"08","08"
"23053","Gazon",2022-07-13,19186,1899-12-31 11:17:00,1899-12-31 11:27:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 0-25%",7,600,"11","11"
"23054","Prairie",2022-07-12,19185,1899-12-31 11:00:00,1899-12-31 11:20:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"11","11"
"23058","Prairie",2022-07-12,19185,1899-12-31 12:45:00,1899-12-31 12:55:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"12","12"
"23059","Prairie",2022-07-12,19185,1899-12-31 13:00:00,1899-12-31 13:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"13","13"
"23060","Prairie",2022-07-12,19185,1899-12-31 12:45:00,1899-12-31 12:55:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"12","12"
"23061","Prairie",2022-07-14,19187,1899-12-31 13:40:00,1899-12-31 13:50:00,"31-35°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"13","13"
"23062","Prairie",2022-07-14,19187,1899-12-31 14:11:00,1899-12-31 14:22:00,"31-35°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,660,"14","14"
"23063","Prairie",2022-07-14,19187,1899-12-31 11:00:00,1899-12-31 11:10:00,"26-30°C","2 Beaufort (6-11km/h)","Soleil voilé",7,600,"11","11"
"23064","Prairie",2022-06-02,19145,1899-12-31 14:00:00,1899-12-31 14:20:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",6,1200,"14","14"
"23066","Prairie",2022-07-12,19185,1899-12-31 10:20:00,1899-12-31 10:30:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"10","10"
"23067","Prairie",2022-07-12,19185,1899-12-31 10:35:00,1899-12-31 10:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"10","10"
"23068","Prairie",2022-07-12,19185,1899-12-31 10:55:00,1899-12-31 11:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"10","11"
"23069","Prairie",2022-07-12,19185,1899-12-31 11:15:00,1899-12-31 11:35:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"11","11"
"23070","Prairie",2022-07-12,19185,1899-12-31 11:35:00,1899-12-31 11:55:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"11","11"
"23076","Prairie",2022-06-01,19144,1899-12-31 14:00:00,1899-12-31 14:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"14","14"
"23077","Prairie",2022-06-01,19144,1899-12-31 11:00:00,1899-12-31 11:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"11","11"
"23079","Prairie",2022-07-08,19181,1899-12-31 14:00:00,1899-12-31 14:15:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,900,"14","14"
"23080","Lisière de bois",2022-07-13,19186,1899-12-31 11:15:00,1899-12-31 11:30:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,900,"11","11"
"23081","Prairie",2022-07-13,19186,1899-12-31 11:30:00,1899-12-31 11:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"11","11"
"23082","Jardin",2022-07-13,19186,1899-12-31 11:00:00,1899-12-31 11:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"11","11"
"23083","Square urbain",2022-07-12,19185,1899-12-31 12:15:00,1899-12-31 12:30:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 0-25%",7,900,"12","12"
"23084","Jardin",2022-07-12,19185,1899-12-31 11:30:00,1899-12-31 11:40:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"11","11"
"23085","Square urbain",2022-07-12,19185,1899-12-31 11:50:00,1899-12-31 12:05:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,900,"11","12"
"23086","Bords d’infrastructures",2022-07-12,19185,1899-12-31 10:05:00,1899-12-31 10:10:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,300,"10","10"
"23087","Jardin",2022-07-12,19185,1899-12-31 10:20:00,1899-12-31 10:30:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"10","10"
"23088","Prairie",2022-07-13,19186,1899-12-31 11:30:00,1899-12-31 11:40:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"11","11"
"23093","Lisière de bois",2022-07-20,19193,1899-12-31 15:12:00,1899-12-31 15:32:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,1200,"15","15"
"23099","Prairie",2022-05-25,19137,1899-12-31 15:00:00,1899-12-31 15:10:00,"21-25°C","4 Beaufort (20-28km/h)","nuages 0-25%",5,600,"15","15"
"23100","Prairie",2022-06-26,19169,1899-12-31 13:47:00,1899-12-31 13:57:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,600,"13","13"
"23101","Prairie",2022-05-25,19137,1899-12-31 12:05:00,1899-12-31 12:10:00,"16-20°C","2 Beaufort (6-11km/h)","nuages 0-25%",5,300,"12","12"
"23102","Prairie",2022-06-28,19171,1899-12-31 13:58:00,1899-12-31 14:08:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",6,600,"13","14"
"23105","Bords d’infrastructures",2022-07-07,19180,1899-12-31 12:45:00,1899-12-31 12:50:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"12","12"
"23106","Gazon",2022-07-07,19180,1899-12-31 12:50:00,1899-12-31 12:55:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"12","12"
"23107","Lisière de bois",2022-07-07,19180,1899-12-31 13:05:00,1899-12-31 13:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","13"
"23108","Jardin",2022-07-07,19180,1899-12-31 13:15:00,1899-12-31 13:25:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"23109","Lisière de bois",2022-07-07,19180,1899-12-31 13:50:00,1899-12-31 14:00:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"13","14"
"23110","Gazon",2022-07-05,19178,1899-12-31 13:55:00,1899-12-31 14:00:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","14"
"23111","Lisière de bois",2022-07-05,19178,1899-12-31 14:00:00,1899-12-31 14:05:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"14","14"
"23112","Lisière de bois",2022-07-05,19178,1899-12-31 14:15:00,1899-12-31 14:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"14","14"
"23113","Jardin",2022-07-05,19178,1899-12-31 14:25:00,1899-12-31 14:30:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"14","14"
"23114","Prairie",2022-07-05,19178,1899-12-31 14:35:00,1899-12-31 14:40:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"14","14"
"23115","Gazon",2022-07-05,19178,1899-12-31 15:10:00,1899-12-31 15:15:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,300,"15","15"
"23116","Jardin",2022-07-05,19178,1899-12-31 15:15:00,1899-12-31 15:20:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,300,"15","15"
"23117","Friche",2022-07-05,19178,1899-12-31 15:30:00,1899-12-31 15:40:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"15","15"
"23121","Prairie",2022-07-06,19179,1899-12-31 16:20:00,1899-12-31 16:30:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,600,"16","16"
"23122","Prairie",2022-07-06,19179,1899-12-31 16:50:00,1899-12-31 16:59:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,540,"16","16"
"23123","Prairie",2022-07-06,19179,1899-12-31 16:00:00,1899-12-31 16:08:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,480,"16","16"
"23124","Prairie",2022-07-06,19179,1899-12-31 16:30:00,1899-12-31 16:41:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,660,"16","16"
"23125","Cimetière",2022-07-26,19199,1899-12-31 15:13:00,1899-12-31 15:23:00,"16-20°C","2 Beaufort (6-11km/h)","nuages 76-100%",7,600,"15","15"
"23126","Prairie",2022-07-08,19181,1899-12-31 10:15:00,1899-12-31 10:30:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,900,"10","10"
"23127","Lisière de bois",2022-07-08,19181,1899-12-31 10:30:00,1899-12-31 10:45:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"10","10"
"23128","Prairie",2022-07-08,19181,1899-12-31 11:15:00,1899-12-31 11:30:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"11","11"
"23129","Gazon",2022-07-08,19181,1899-12-31 11:00:00,1899-12-31 11:15:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"11","11"
"23131","Lisière de bois",2022-08-01,19205,1899-12-31 11:35:00,1899-12-31 11:47:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,720,"11","11"
"23132","Prairie",2022-08-01,19205,1899-12-31 11:15:00,1899-12-31 11:27:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,720,"11","11"
"23135","Prairie",2022-08-01,19205,1899-12-31 16:37:00,1899-12-31 16:46:00,"31-35°C","3 Beaufort (12-19km/h)","nuages 0-25%",8,540,"16","16"
"23136","Prairie",2022-08-01,19205,1899-12-31 16:20:00,1899-12-31 16:31:00,"31-35°C","3 Beaufort (12-19km/h)","nuages 0-25%",8,660,"16","16"
"23137","Prairie",2022-08-01,19205,1899-12-31 16:04:00,1899-12-31 16:14:00,"31-35°C","3 Beaufort (12-19km/h)","nuages 0-25%",8,600,"16","16"
"23138","Prairie",2022-08-01,19205,1899-12-31 15:40:00,1899-12-31 15:49:00,"31-35°C","3 Beaufort (12-19km/h)","nuages 0-25%",8,540,"15","15"
"23140","Prairie",2022-07-12,19185,1899-12-31 13:10:00,1899-12-31 13:20:00,"31-35°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"13","13"
"23141","Prairie",2022-08-04,19208,1899-12-31 14:10:00,1899-12-31 14:15:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,300,"14","14"
"23142","Lisière de bois",2022-08-04,19208,1899-12-31 14:15:00,1899-12-31 14:20:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,300,"14","14"
"23143","Lisière de bois",2022-08-04,19208,1899-12-31 14:35:00,1899-12-31 14:40:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,300,"14","14"
"23144","Jardin",2022-08-04,19208,1899-12-31 14:45:00,1899-12-31 14:50:00,"31-35°C","0 Beaufort (0km/h)","Ciel dégagé",8,300,"14","14"
"23145","Prairie",2022-08-04,19208,1899-12-31 14:50:00,1899-12-31 14:55:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"14","14"
"23146","Gazon",2022-08-04,19208,1899-12-31 15:15:00,1899-12-31 15:20:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"15","15"
"23147","Jardin",2022-08-04,19208,1899-12-31 15:20:00,1899-12-31 15:25:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"15","15"
"23148","Bords d’infrastructures",2022-08-05,19209,1899-12-31 13:55:00,1899-12-31 14:00:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,300,"13","14"
"23149","Gazon",2022-08-05,19209,1899-12-31 14:05:00,1899-12-31 14:10:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",8,300,"14","14"
"23150","Lisière de bois",2022-08-05,19209,1899-12-31 14:10:00,1899-12-31 14:25:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",8,900,"14","14"
"23151","Jardin",2022-08-05,19209,1899-12-31 14:25:00,1899-12-31 14:35:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",8,600,"14","14"
"23152","Lisière de bois",2022-08-05,19209,1899-12-31 15:00:00,1899-12-31 15:10:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,600,"15","15"
"23153","Cimetière",2022-06-14,19157,1899-12-31 13:50:00,1899-12-31 14:05:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"13","14"
"23154","Cimetière",2022-07-08,19181,1899-12-31 16:00:00,1899-12-31 16:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"16","16"
"23155","Cimetière",2022-08-08,19212,1899-12-31 14:30:00,1899-12-31 14:45:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,900,"14","14"
"23156","Square urbain",2022-06-14,19157,1899-12-31 15:00:00,1899-12-31 15:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"15","15"
"23157","Square urbain",2022-07-08,19181,1899-12-31 16:00:00,1899-12-31 16:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"16","16"
"23158","Square urbain",2022-08-08,19212,1899-12-31 15:30:00,1899-12-31 15:45:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,900,"15","15"
"23159","Jardin",2022-07-07,19180,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23160","Jardin",2022-08-05,19209,1899-12-31 10:45:00,1899-12-31 10:55:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"10","10"
"23161","Square urbain",2022-07-07,19180,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23162","Square urbain",2022-08-05,19209,1899-12-31 10:30:00,1899-12-31 10:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,900,"10","10"
"23163","Prairie",2022-07-06,19179,1899-12-31 11:10:00,1899-12-31 11:20:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23164","Prairie",2022-08-04,19208,1899-12-31 10:50:00,1899-12-31 11:00:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,600,"10","11"
"23165","Cimetière",2022-07-06,19179,1899-12-31 11:20:00,1899-12-31 11:30:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23166","Cimetière",2022-08-04,19208,1899-12-31 11:10:00,1899-12-31 11:20:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,600,"11","11"
"23167","Jardin",2022-07-06,19179,1899-12-31 11:35:00,1899-12-31 11:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23168","Jardin",2022-08-04,19208,1899-12-31 11:25:00,1899-12-31 11:35:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,600,"11","11"
"23169","Jardin",2022-07-06,19179,1899-12-31 11:45:00,1899-12-31 11:55:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23170","Jardin",2022-08-04,19208,1899-12-31 11:40:00,1899-12-31 11:50:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,600,"11","11"
"23171","Prairie",2022-07-11,19184,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23172","Prairie",2022-08-08,19212,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",8,600,"11","11"
"23173","Jardin",2022-07-11,19184,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23174","Jardin",2022-08-08,19212,1899-12-31 11:20:00,1899-12-31 11:30:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",8,600,"11","11"
"23175","Prairie",2022-07-12,19185,1899-12-31 10:50:00,1899-12-31 11:00:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"10","11"
"23176","Lisière de bois",2022-07-12,19185,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"11","11"
"23177","Lisière de bois",2022-07-12,19185,1899-12-31 11:10:00,1899-12-31 11:20:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"11","11"
"23178","Friche",2022-07-12,19185,1899-12-31 11:20:00,1899-12-31 11:30:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"11","11"
"23179","Prairie",2022-07-12,19185,1899-12-31 11:30:00,1899-12-31 11:40:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"11","11"
"23180","Prairie",2022-06-02,19145,1899-12-31 11:50:00,1899-12-31 12:00:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,600,"11","12"
"23181","Lisière de bois",2022-06-02,19145,1899-12-31 12:00:00,1899-12-31 12:10:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,600,"12","12"
"23182","Prairie",2022-06-02,19145,1899-12-31 12:20:00,1899-12-31 12:30:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,600,"12","12"
"23183","Prairie",2022-07-04,19177,1899-12-31 14:13:00,1899-12-31 14:23:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"14","14"
"23184","Prairie",2022-08-09,19213,1899-12-31 11:15:00,1899-12-31 11:25:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,600,"11","11"
"23185","Lisière de bois",2022-07-04,19177,1899-12-31 14:25:00,1899-12-31 14:35:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"14","14"
"23186","Lisière de bois",2022-08-09,19213,1899-12-31 11:25:00,1899-12-31 11:35:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,600,"11","11"
"23187","Prairie",2022-07-04,19177,1899-12-31 14:37:00,1899-12-31 14:47:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"14","14"
"23188","Prairie",2022-08-09,19213,1899-12-31 11:35:00,1899-12-31 11:45:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,600,"11","11"
"23189","Prairie",2022-07-27,19200,1899-12-31 13:22:00,1899-12-31 13:32:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,600,"13","13"
"23190","Prairie",2022-08-09,19213,1899-12-31 14:48:00,1899-12-31 14:56:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,480,"14","14"
"23191","Prairie",2022-08-09,19213,1899-12-31 15:07:00,1899-12-31 15:15:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,480,"15","15"
"23192","Gazon",2022-08-09,19213,1899-12-31 13:33:00,1899-12-31 13:49:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",8,960,"13","13"
"23193","Jardin",2022-08-09,19213,1899-12-31 14:26:00,1899-12-31 14:34:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,480,"14","14"
"23194","Jardin",2022-08-09,19213,1899-12-31 10:48:00,1899-12-31 10:55:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",8,420,"10","10"
"23195","Prairie",2022-08-09,19213,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,600,"11","11"
"23196","Lisière de bois",2022-08-09,19213,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,600,"11","11"
"23197","Jardin",2022-08-10,19214,1899-12-31 11:09:00,1899-12-31 11:20:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,660,"11","11"
"23198","Bords d’infrastructures",2022-08-10,19214,1899-12-31 10:50:00,1899-12-31 11:00:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,600,"10","11"
"23199","Cimetière",2022-08-10,19214,1899-12-31 13:30:00,1899-12-31 13:46:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,960,"13","13"
"23200","Prairie",2022-07-27,19200,1899-12-31 13:50:00,1899-12-31 14:10:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 26-50%",7,1200,"13","14"
"23201","Prairie",2022-06-23,19166,1899-12-31 13:50:00,1899-12-31 14:05:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 26-50%",6,900,"13","14"
"23202","Gazon",2022-08-10,19214,1899-12-31 13:48:00,1899-12-31 14:01:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,780,"13","14"
"23204","Jardin",2022-07-05,19178,1899-12-31 14:20:00,1899-12-31 14:32:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",7,720,"14","14"
"23205","Jardin",2022-08-11,19215,1899-12-31 13:51:00,1899-12-31 14:00:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,540,"13","14"
"23207","Gazon",2022-08-09,19213,1899-12-31 15:15:00,1899-12-31 15:30:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 0-25%",8,900,"15","15"
"23208","Prairie",2022-08-16,19220,1899-12-31 10:16:00,1899-12-31 10:26:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",8,600,"10","10"
"23210","Bords d’infrastructures",2022-08-16,19220,1899-12-31 14:08:00,1899-12-31 14:18:00,"26-30°C","0 Beaufort (0km/h)","nuages 51-75%",8,600,"14","14"
"23216","Prairie",2022-06-02,19145,1899-12-31 14:45:00,1899-12-31 15:05:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,1200,"14","15"
"23217","Prairie",2022-07-08,19181,1899-12-31 15:30:00,1899-12-31 15:40:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",7,600,"15","15"
"23218","Prairie",2022-06-02,19145,1899-12-31 14:35:00,1899-12-31 14:45:00,"21-25°C","3 Beaufort (12-19km/h)","Soleil voilé",6,600,"14","14"
"23219","Prairie",2022-07-08,19181,1899-12-31 15:17:00,1899-12-31 15:27:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",7,600,"15","15"
"23220","Prairie",2022-06-02,19145,1899-12-31 14:45:00,1899-12-31 15:05:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,1200,"14","15"
"23223","Prairie",2022-07-05,19178,1899-12-31 15:30:00,1899-12-31 15:40:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",7,600,"15","15"
"23228","Prairie",2022-08-23,19227,1899-12-31 12:00:00,1899-12-31 12:15:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,900,"12","12"
"23229","Gazon",2022-08-20,19224,1899-12-31 10:15:00,1899-12-31 10:26:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",8,660,"10","10"
"23232","Prairie",2022-08-24,19228,1899-12-31 15:45:00,1899-12-31 15:55:00,"31-35°C","2 Beaufort (6-11km/h)","nuages 0-25%",8,600,"15","15"
"23237","Prairie",2022-08-11,19215,1899-12-31 12:15:00,1899-12-31 12:25:00,"31-35°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,600,"12","12"
"23240","Jardin",2022-06-01,19144,1899-12-31 11:30:00,1899-12-31 11:40:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"11","11"
"23241","Jardin",2022-07-05,19178,1899-12-31 11:30:00,1899-12-31 11:40:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23242","Jardin",2022-08-10,19214,1899-12-31 11:05:00,1899-12-31 11:15:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,600,"11","11"
"23243","Lisière de bois",2022-06-01,19144,1899-12-31 11:45:00,1899-12-31 11:55:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"11","11"
"23244","Lisière de bois",2022-07-05,19178,1899-12-31 11:40:00,1899-12-31 11:50:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"23245","Lisière de bois",2022-08-19,19223,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,600,"11","11"
